,Variable,Statistic,Scenario,Model,Strategy,Value
1215,tas,ts_mean_yr_land,ssp245,CNRM-ESM2-1,Model Subset,3.0888729095458984
1216,tas,ts_mean_yr_land,ssp245,CanESM5,All Models,3.8184900283813477
1217,tas,ts_mean_yr_land,ssp245,CanESM5-CanOE,All Models,3.837158203125
1218,tas,ts_mean_yr_land,ssp245,EC-Earth3,All Models,3.1341934204101562
1219,tas,ts_mean_yr_land,ssp245,EC-Earth3-CC,All Models,3.0303964614868164
1220,tas,ts_mean_yr_land,ssp245,EC-Earth3-Veg,All Models,3.066242218017578
1221,tas,ts_mean_yr_land,ssp245,EC-Earth3-Veg-LR,All Models,3.257356643676758
1222,tas,ts_mean_yr_land,ssp245,FGOALS-f3-L,All Models,2.215620994567871
1223,tas,ts_mean_yr_land,ssp245,FGOALS-f3-L,Model Subset,2.215620994567871
1224,tas,ts_mean_yr_land,ssp245,FGOALS-g3,All Models,1.621170997619629
1225,tas,ts_mean_yr_land,ssp245,FGOALS-g3,Model Subset,1.621170997619629
1226,tas,ts_mean_yr_land,ssp245,FIO-ESM-2-0,All Models,2.4862518310546875
1227,tas,ts_mean_yr_land,ssp245,GFDL-CM4,All Models,3.0470333099365234
1228,tas,ts_mean_yr_land,ssp245,GFDL-CM4,Model Subset,3.0470333099365234
1229,tas,ts_mean_yr_land,ssp245,GFDL-ESM4,All Models,2.1034669876098633
1230,tas,ts_mean_yr_land,ssp245,GFDL-ESM4,Model Subset,2.1034669876098633
1231,tas,ts_mean_yr_land,ssp245,GISS-E2-1-G,All Models,2.5860519409179688
1232,tas,ts_mean_yr_land,ssp245,GISS-E2-1-G,Model Subset,2.5860519409179688
1233,tas,ts_mean_yr_land,ssp245,GISS-E2-1-H,All Models,2.6916141510009766
1234,tas,ts_mean_yr_land,ssp245,GISS-E2-1-H,Model Subset,2.6916141510009766
1235,tas,ts_mean_yr_land,ssp245,GISS-E2-2-G,All Models,2.897796630859375
1236,tas,ts_mean_yr_land,ssp245,GISS-E2-2-G,Model Subset,2.897796630859375
1237,tas,ts_mean_yr_land,ssp245,HadGEM3-GC31-LL,All Models,3.988973617553711
1238,tas,ts_mean_yr_land,ssp245,IITM-ESM,All Models,1.5563325881958008
1239,tas,ts_mean_yr_land,ssp245,IITM-ESM,Model Subset,1.5563325881958008
1240,tas,ts_mean_yr_land,ssp245,INM-CM4-8,All Models,1.8404016494750977
1241,tas,ts_mean_yr_land,ssp245,INM-CM4-8,Model Subset,1.8404016494750977
1242,tas,ts_mean_yr_land,ssp245,INM-CM5-0,All Models,1.9061040878295898
1243,tas,ts_mean_yr_land,ssp245,INM-CM5-0,Model Subset,1.9061040878295898
1244,tas,ts_mean_yr_land,ssp245,IPSL-CM6A-LR,All Models,3.3095169067382812
1245,tas,ts_mean_yr_land,ssp245,KACE-1-0-G,All Models,3.2002477645874023
1246,tas,ts_mean_yr_land,ssp245,KIOST-ESM,All Models,2.1533203125
1247,tas,ts_mean_yr_land,ssp245,MCM-UA-1-0,All Models,2.2081499099731445
1248,tas,ts_mean_yr_land,ssp245,MCM-UA-1-0,Model Subset,2.2081499099731445
1249,tas,ts_mean_yr_land,ssp245,MIROC-ES2L,All Models,2.476761817932129
1250,tas,ts_mean_yr_land,ssp245,MIROC-ES2L,Model Subset,2.476761817932129
1251,tas,ts_mean_yr_land,ssp245,MIROC6,All Models,2.299823760986328
1252,tas,ts_mean_yr_land,ssp245,MIROC6,Model Subset,2.299823760986328
1253,tas,ts_mean_yr_land,ssp245,MPI-ESM1-2-HR,All Models,2.020047187805176
1254,tas,ts_mean_yr_land,ssp245,MPI-ESM1-2-HR,Model Subset,2.020047187805176
1255,tas,ts_mean_yr_land,ssp245,MPI-ESM1-2-LR,All Models,2.003824234008789
1256,tas,ts_mean_yr_land,ssp245,MPI-ESM1-2-LR,Model Subset,2.003824234008789
1257,tas,ts_mean_yr_land,ssp245,MRI-ESM2-0,All Models,2.2105369567871094
1258,tas,ts_mean_yr_land,ssp245,MRI-ESM2-0,Model Subset,2.2105369567871094
1259,tas,ts_mean_yr_land,ssp245,NESM3,All Models,2.6136741638183594
1260,tas,ts_mean_yr_land,ssp245,NorESM2-LM,All Models,2.1888465881347656
1261,tas,ts_mean_yr_land,ssp245,NorESM2-LM,Model Subset,2.1888465881347656
1262,tas,ts_mean_yr_land,ssp245,NorESM2-MM,All Models,2.148562431335449
1263,tas,ts_mean_yr_land,ssp245,NorESM2-MM,Model Subset,2.148562431335449
1264,tas,ts_mean_yr_land,ssp245,TaiESM1,All Models,3.8965606689453125
1265,tas,ts_mean_yr_land,ssp245,UKESM1-0-LL,All Models,4.4228668212890625
1266,tas,ts_mean_yr_land,ssp370,ACCESS-CM2,All Models,4.881159782409668
1267,tas,ts_mean_yr_land,ssp370,ACCESS-CM2,Model Subset,4.881159782409668
1268,tas,ts_mean_yr_land,ssp370,ACCESS-ESM1-5,All Models,4.119172096252441
1269,tas,ts_mean_yr_land,ssp370,ACCESS-ESM1-5,Model Subset,4.119172096252441
1270,tas,ts_mean_yr_land,ssp370,AWI-CM-1-1-MR,All Models,3.6372461318969727
1271,tas,ts_mean_yr_land,ssp370,AWI-CM-1-1-MR,Model Subset,3.6372461318969727
1272,tas,ts_mean_yr_land,ssp370,BCC-CSM2-MR,All Models,3.943735122680664
1273,tas,ts_mean_yr_land,ssp370,BCC-CSM2-MR,Model Subset,3.943735122680664
1274,tas,ts_mean_yr_land,ssp370,CAMS-CSM1-0,All Models,2.562631607055664
1275,tas,ts_mean_yr_land,ssp370,CAMS-CSM1-0,Model Subset,2.562631607055664
1276,tas,ts_mean_yr_land,ssp370,CAS-ESM2-0,All Models,3.882876396179199
1277,tas,ts_mean_yr_land,ssp370,CESM2,All Models,3.8031463623046875
1278,tas,ts_mean_yr_land,ssp370,CESM2-FV2,All Models,3.9367733001708984
1279,tas,ts_mean_yr_land,ssp370,CESM2-FV2,Model Subset,3.9367733001708984
1280,tas,ts_mean_yr_land,ssp370,CESM2-WACCM,All Models,3.826627731323242
1281,tas,ts_mean_yr_land,ssp370,CESM2-WACCM,Model Subset,3.826627731323242
1282,tas,ts_mean_yr_land,ssp370,CMCC-CM2-SR5,All Models,3.8230485916137695
1283,tas,ts_mean_yr_land,ssp370,CMCC-CM2-SR5,Model Subset,3.8230485916137695
1284,tas,ts_mean_yr_land,ssp370,CMCC-ESM2,All Models,3.9041051864624023
1285,tas,ts_mean_yr_land,ssp370,CMCC-ESM2,Model Subset,3.9041051864624023
1286,tas,ts_mean_yr_land,ssp370,CNRM-CM6-1,All Models,4.228757858276367
1287,tas,ts_mean_yr_land,ssp370,CNRM-CM6-1,Model Subset,4.228757858276367
1288,tas,ts_mean_yr_land,ssp370,CNRM-CM6-1-HR,All Models,4.323530197143555
1289,tas,ts_mean_yr_land,ssp370,CNRM-CM6-1-HR,Model Subset,4.323530197143555
1290,tas,ts_mean_yr_land,ssp370,CNRM-ESM2-1,All Models,4.307463645935059
1291,tas,ts_mean_yr_land,ssp370,CNRM-ESM2-1,Model Subset,4.307463645935059
1292,tas,ts_mean_yr_land,ssp370,CanESM5,All Models,5.942208290100098
1293,tas,ts_mean_yr_land,ssp370,CanESM5-CanOE,All Models,5.989089012145996
1294,tas,ts_mean_yr_land,ssp370,EC-Earth3,All Models,4.469358444213867
1295,tas,ts_mean_yr_land,ssp370,EC-Earth3-AerChem,All Models,5.127840042114258
1296,tas,ts_mean_yr_land,ssp370,EC-Earth3-AerChem,Model Subset,5.127840042114258
1297,tas,ts_mean_yr_land,ssp370,EC-Earth3-Veg,All Models,4.330347061157227
1298,tas,ts_mean_yr_land,ssp370,EC-Earth3-Veg-LR,All Models,4.530922889709473
1299,tas,ts_mean_yr_land,ssp370,FGOALS-f3-L,All Models,3.606390953063965
1300,tas,ts_mean_yr_land,ssp370,FGOALS-f3-L,Model Subset,3.606390953063965
1301,tas,ts_mean_yr_land,ssp370,FGOALS-g3,All Models,2.839179039001465
1302,tas,ts_mean_yr_land,ssp370,FGOALS-g3,Model Subset,2.839179039001465
1303,tas,ts_mean_yr_land,ssp370,GFDL-ESM4,All Models,3.346734046936035
1304,tas,ts_mean_yr_land,ssp370,GFDL-ESM4,Model Subset,3.346734046936035
1305,tas,ts_mean_yr_land,ssp370,GISS-E2-1-G,All Models,3.544849395751953
1306,tas,ts_mean_yr_land,ssp370,GISS-E2-1-G,Model Subset,3.544849395751953
1307,tas,ts_mean_yr_land,ssp370,GISS-E2-1-H,All Models,3.634031295776367
1308,tas,ts_mean_yr_land,ssp370,GISS-E2-1-H,Model Subset,3.634031295776367
1309,tas,ts_mean_yr_land,ssp370,GISS-E2-2-G,All Models,3.996074676513672
1310,tas,ts_mean_yr_land,ssp370,GISS-E2-2-G,Model Subset,3.996074676513672
1311,tas,ts_mean_yr_land,ssp370,IITM-ESM,All Models,2.579920768737793
1312,tas,ts_mean_yr_land,ssp370,IITM-ESM,Model Subset,2.579920768737793
1313,tas,ts_mean_yr_land,ssp370,INM-CM4-8,All Models,2.937480926513672
1314,tas,ts_mean_yr_land,ssp370,INM-CM4-8,Model Subset,2.937480926513672
1315,tas,ts_mean_yr_land,ssp370,INM-CM5-0,All Models,3.008103370666504
1316,tas,ts_mean_yr_land,ssp370,INM-CM5-0,Model Subset,3.008103370666504
1317,tas,ts_mean_yr_land,ssp370,IPSL-CM5A2-INCA,All Models,4.176033973693848
1318,tas,ts_mean_yr_land,ssp370,IPSL-CM5A2-INCA,Model Subset,4.176033973693848
1319,tas,ts_mean_yr_land,ssp370,IPSL-CM6A-LR,All Models,4.877796173095703
1320,tas,ts_mean_yr_land,ssp370,KACE-1-0-G,All Models,4.565093040466309
1321,tas,ts_mean_yr_land,ssp370,MCM-UA-1-0,All Models,2.9869766235351562
1322,tas,ts_mean_yr_land,ssp370,MCM-UA-1-0,Model Subset,2.9869766235351562
1323,tas,ts_mean_yr_land,ssp370,MIROC-ES2L,All Models,3.3543176651000977
1324,tas,ts_mean_yr_land,ssp370,MIROC-ES2L,Model Subset,3.3543176651000977
1325,tas,ts_mean_yr_land,ssp370,MIROC6,All Models,3.273366928100586
1326,tas,ts_mean_yr_land,ssp370,MIROC6,Model Subset,3.273366928100586
1327,tas,ts_mean_yr_land,ssp370,MPI-ESM1-2-HR,All Models,3.1383790969848633
1328,tas,ts_mean_yr_land,ssp370,MPI-ESM1-2-HR,Model Subset,3.1383790969848633
1329,tas,ts_mean_yr_land,ssp370,MPI-ESM1-2-LR,All Models,3.2083473205566406
1330,tas,ts_mean_yr_land,ssp370,MPI-ESM1-2-LR,Model Subset,3.2083473205566406
1331,tas,ts_mean_yr_land,ssp370,MRI-ESM2-0,All Models,3.2110137939453125
1332,tas,ts_mean_yr_land,ssp370,MRI-ESM2-0,Model Subset,3.2110137939453125
1333,tas,ts_mean_yr_land,ssp370,NorESM2-LM,All Models,3.211106300354004
1334,tas,ts_mean_yr_land,ssp370,NorESM2-LM,Model Subset,3.211106300354004
1335,tas,ts_mean_yr_land,ssp370,NorESM2-MM,All Models,3.345560073852539
1336,tas,ts_mean_yr_land,ssp370,NorESM2-MM,Model Subset,3.345560073852539
1337,tas,ts_mean_yr_land,ssp370,TaiESM1,All Models,4.8856201171875
1338,tas,ts_mean_yr_land,ssp370,UKESM1-0-LL,All Models,6.118432998657227
1339,tas,ts_mean_yr_land,ssp370,UKESM1-1-LL,All Models,5.647687911987305
1340,tas,ts_mean_yr_land,ssp434,CNRM-ESM2-1,All Models,2.2904882431030273
1341,tas,ts_mean_yr_land,ssp434,CNRM-ESM2-1,Model Subset,2.2904882431030273
1342,tas,ts_mean_yr_land,ssp434,CanESM5,All Models,3.3609228134155273
1343,tas,ts_mean_yr_land,ssp434,EC-Earth3,All Models,2.5256757736206055
1344,tas,ts_mean_yr_land,ssp434,FGOALS-g3,All Models,1.0867700576782227
1345,tas,ts_mean_yr_land,ssp434,FGOALS-g3,Model Subset,1.0867700576782227
1346,tas,ts_mean_yr_land,ssp434,GISS-E2-1-G,All Models,2.0330028533935547
1347,tas,ts_mean_yr_land,ssp434,GISS-E2-1-G,Model Subset,2.0330028533935547
1348,tas,ts_mean_yr_land,ssp434,GISS-E2-1-H,All Models,2.213550567626953
1349,tas,ts_mean_yr_land,ssp434,GISS-E2-1-H,Model Subset,2.213550567626953
1350,tas,ts_mean_yr_land,ssp434,IPSL-CM6A-LR,All Models,2.306194305419922
1351,tas,ts_mean_yr_land,ssp434,MIROC6,All Models,1.7971172332763672
1352,tas,ts_mean_yr_land,ssp434,MIROC6,Model Subset,1.7971172332763672
1353,tas,ts_mean_yr_land,ssp434,MRI-ESM2-0,All Models,2.121920585632324
1354,tas,ts_mean_yr_land,ssp434,MRI-ESM2-0,Model Subset,2.121920585632324
1355,tas,ts_mean_yr_land,ssp434,UKESM1-0-LL,All Models,3.9010190963745117
1356,tas,ts_mean_yr_land,ssp460,CNRM-ESM2-1,All Models,3.5399980545043945
1357,tas,ts_mean_yr_land,ssp460,CNRM-ESM2-1,Model Subset,3.5399980545043945
1358,tas,ts_mean_yr_land,ssp460,CanESM5,All Models,4.849387168884277
1359,tas,ts_mean_yr_land,ssp460,EC-Earth3,All Models,3.6936473846435547
1360,tas,ts_mean_yr_land,ssp460,FGOALS-g3,All Models,1.6808624267578125
1361,tas,ts_mean_yr_land,ssp460,FGOALS-g3,Model Subset,1.6808624267578125
1362,tas,ts_mean_yr_land,ssp460,GISS-E2-1-G,All Models,2.919480323791504
1363,tas,ts_mean_yr_land,ssp460,GISS-E2-1-G,Model Subset,2.919480323791504
1364,tas,ts_mean_yr_land,ssp460,GISS-E2-1-H,All Models,3.1164703369140625
1365,tas,ts_mean_yr_land,ssp460,GISS-E2-1-H,Model Subset,3.1164703369140625
1366,tas,ts_mean_yr_land,ssp460,IPSL-CM6A-LR,All Models,3.9203758239746094
1367,tas,ts_mean_yr_land,ssp460,MIROC6,All Models,2.811565399169922
1368,tas,ts_mean_yr_land,ssp460,MIROC6,Model Subset,2.811565399169922
1369,tas,ts_mean_yr_land,ssp460,MRI-ESM2-0,All Models,2.656907081604004
1370,tas,ts_mean_yr_land,ssp460,MRI-ESM2-0,Model Subset,2.656907081604004
1371,tas,ts_mean_yr_land,ssp585,ACCESS-CM2,All Models,6.041772842407227
1372,tas,ts_mean_yr_land,ssp585,ACCESS-CM2,Model Subset,6.041772842407227
1373,tas,ts_mean_yr_land,ssp585,ACCESS-ESM1-5,All Models,5.025510787963867
1374,tas,ts_mean_yr_land,ssp585,ACCESS-ESM1-5,Model Subset,5.025510787963867
1375,tas,ts_mean_yr_land,ssp585,AWI-CM-1-1-MR,All Models,4.491067886352539
1376,tas,ts_mean_yr_land,ssp585,AWI-CM-1-1-MR,Model Subset,4.491067886352539
1377,tas,ts_mean_yr_land,ssp585,BCC-CSM2-MR,All Models,4.439286231994629
1378,tas,ts_mean_yr_land,ssp585,BCC-CSM2-MR,Model Subset,4.439286231994629
1379,tas,ts_mean_yr_land,ssp585,CAMS-CSM1-0,All Models,3.06527042388916
1380,tas,ts_mean_yr_land,ssp585,CAMS-CSM1-0,Model Subset,3.06527042388916
1381,tas,ts_mean_yr_land,ssp585,CAS-ESM2-0,All Models,5.236570358276367
1382,tas,ts_mean_yr_land,ssp585,CESM2,All Models,5.488083839416504
1383,tas,ts_mean_yr_land,ssp585,CESM2-FV2,All Models,5.122758865356445
1384,tas,ts_mean_yr_land,ssp585,CESM2-FV2,Model Subset,5.122758865356445
1385,tas,ts_mean_yr_land,ssp585,CESM2-WACCM,All Models,5.444033622741699
1386,tas,ts_mean_yr_land,ssp585,CESM2-WACCM,Model Subset,5.444033622741699
1387,tas,ts_mean_yr_land,ssp585,CIESM,All Models,6.14033317565918
1388,tas,ts_mean_yr_land,ssp585,CMCC-CM2-SR5,All Models,5.30157470703125
1389,tas,ts_mean_yr_land,ssp585,CMCC-CM2-SR5,Model Subset,5.30157470703125
1390,tas,ts_mean_yr_land,ssp585,CMCC-ESM2,All Models,5.301333427429199
1391,tas,ts_mean_yr_land,ssp585,CMCC-ESM2,Model Subset,5.301333427429199
1392,tas,ts_mean_yr_land,ssp585,CNRM-CM6-1,All Models,5.779130935668945
1393,tas,ts_mean_yr_land,ssp585,CNRM-CM6-1,Model Subset,5.779130935668945
1394,tas,ts_mean_yr_land,ssp585,CNRM-CM6-1-HR,All Models,5.692689895629883
1395,tas,ts_mean_yr_land,ssp585,CNRM-CM6-1-HR,Model Subset,5.692689895629883
1396,tas,ts_mean_yr_land,ssp585,CNRM-ESM2-1,All Models,5.361351013183594
1397,tas,ts_mean_yr_land,ssp585,CNRM-ESM2-1,Model Subset,5.361351013183594
1398,tas,ts_mean_yr_land,ssp585,CanESM5,All Models,7.182600021362305
1399,tas,ts_mean_yr_land,ssp585,CanESM5-CanOE,All Models,7.2539262771606445
1400,tas,ts_mean_yr_land,ssp585,E3SM-1-0,All Models,7.798947334289551
1401,tas,ts_mean_yr_land,ssp585,E3SM-1-1,All Models,8.220667839050293
1402,tas,ts_mean_yr_land,ssp585,E3SM-1-1-ECA,All Models,8.66773796081543
1403,tas,ts_mean_yr_land,ssp585,EC-Earth3,All Models,5.560335159301758
1404,tas,ts_mean_yr_land,ssp585,EC-Earth3-CC,All Models,5.071837425231934
1405,tas,ts_mean_yr_land,ssp585,EC-Earth3-Veg,All Models,5.414726257324219
1406,tas,ts_mean_yr_land,ssp585,EC-Earth3-Veg-LR,All Models,5.670428276062012
1407,tas,ts_mean_yr_land,ssp585,FGOALS-f3-L,All Models,4.458113670349121
